id,epoch,val_loss,val_acc,loss,acc
0x1ddfe7c83f92828d,7,0.5069,0.8166,0.5115,0.8095
0x1ddfe7c83f92828d,8,0.499,0.8194,0.5085,0.8113
0x1ddfe7c83f92828d,9,0.4982,0.8196,0.5061,0.8115
0x1ddfe7c83f92828d,10,0.4939,0.8213,0.5015,0.8131
0x20e0ab88f2e1cc69,1,0.5564,0.7973,0.7705,0.7275
0x20e0ab88f2e1cc69,2,0.5333,0.8004,0.5997,0.7889
0x20e0ab88f2e1cc69,3,0.5089,0.8164,0.5782,0.794
0x20e0ab88f2e1cc69,4,0.4991,0.8189,0.5637,0.7998
0x20e0ab88f2e1cc69,5,0.5081,0.8146,0.5532,0.8024
0x20e0ab88f2e1cc69,6,0.4937,0.8147,0.5522,0.8032
0x20e0ab88f2e1cc69,7,0.4923,0.8202,0.5463,0.8056
0x20e0ab88f2e1cc69,8,0.4959,0.8174,0.542,0.8072
0x20e0ab88f2e1cc69,9,0.4898,0.8171,0.5391,0.8064
0x20e0ab88f2e1cc69,10,0.4836,0.8239,0.5374,0.8085
